billboard,billboard_year,billboard_date,peak_position,weeks_on_chart,artist,feat_artist,artist_uri,artist_popularity,artist_followers,artist_genre,song,track_uri,track_popularity,album_name,release_date,release_year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,-,-,-,-,Sinead Harnett,-,6tUJpYN2aYiXbzAcg0pIOo,59,416745,"['alternative r&b', 'chill r&b', 'dance pop', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'pop r&b', 'r&b', 'uk contemporary r&b']",Pulling Away,1GQ4A17pjvcWTSQVFNccmj,35,Lessons in Love,9/20/2019,2019,199602,0.702,0.481,10,-9.535,1,0.0766,0.305,2.26E-06,0.379,0.319,143.977,4
0,-,-,-,-,Sir Charles Jones,-,3BxAFJvyhPEhLEeBZ6XEDe,39,91135,"['southern soul', 'southern soul blues']",Is There Anybody Lonely,5omSKZvHQUH8WRUTOTC1cU,32,Love Machine,2/25/2008,2008,279506,0.791,0.44,0,-8.443,1,0.0416,0.64,0,0.0926,0.553,110.105,4
0,-,-,-,-,Sir Charles Jones,-,3BxAFJvyhPEhLEeBZ6XEDe,39,91135,"['southern soul', 'southern soul blues']",Just Can't Let Go,7coyz3MhQbSL7tZyWFD5DL,33,Love Machine,2/25/2008,2008,280173,0.804,0.398,5,-7.571,1,0.0428,0.722,0,0.0346,0.61,82.477,3
0,-,-,-,-,SIXN,-,1U5eX10yuolYTHvOYErJkx,31,1759,[],Medisin,0CXdfD4s26kKyuPHRACtlY,0,Medisin,7/18/2019,2019,135115,0.559,0.803,8,-6.233,1,0.107,0.00719,0,0.793,0.316,87.996,4
0,-,-,-,-,Skepta,-,2p1fiYHYiXz9qi0JJyxBzN,70,1034046,"['birmingham grime', 'grime', 'instrumental grime', 'rap']",Greaze Mode,6gRbkI6s0M7zTE9uhRZUjV,50,Greaze Mode,5/9/2019,2019,168400,0.781,0.72,6,-8.347,0,0.165,0.112,4.10E-05,0.153,0.403,150.074,4
1,2019,3/16/2019,87,11,Ski Mask The Slump God,-,2rhFzFmezpnW82MNqEKVry,75,4999054,"['miami hip hop', 'rap']",Faucet Failure,1ThmUihH9dF8EV08ku5AXN,75,STOKELEY,11/30/2018,2018,145626,0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,4
1,2018,12/15/2018,81,1,Ski Mask The Slump God,-,2rhFzFmezpnW82MNqEKVry,75,4999054,"['miami hip hop', 'rap']",Foot Fungus,3EikYy40GMSp8l5mDV6IQo,70,STOKELEY,11/30/2018,2018,129546,0.881,0.623,1,-9.662,1,0.119,0.257,1.50E-06,0.0964,0.745,88.953,4
1,2019,1/12/2019,63,6,Ski Mask The Slump God,Juice WRLD,2rhFzFmezpnW82MNqEKVry,75,4999054,"['miami hip hop', 'rap']",Nuketown,74lnM5V6ecvoTPV0fvptx9,76,STOKELEY,11/30/2018,2018,166400,0.808,0.617,10,-9.32,0,0.442,0.113,0,0.734,0.632,149.962,4
1,2009,9/12/2009,100,1,Skillet,-,49bzE5vRBRIota4qeHtQM8,71,4362532,"alternative metal, christian alternative rock, christian music, christian rock",Awake And Alive,0nkzd3yNniB767zSDDdLZ3,68,Awake,8/21/2009,2009,44794,0.434,0.939,4,-2.983,0,0.0593,0.0425,0,0.491,0.569,159.932,4
0,-,-,-,-,Skillet,-,49bzE5vRBRIota4qeHtQM8,71,4365237,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",Hero,4CbKVDZkYKdv69I4bCaKUq,72,Awake,8/21/2009,2009,186813,0.533,0.967,1,-2.543,1,0.0995,0.00791,0,0.336,0.782,142.018,4
0,-,-,-,-,Skillet,-,49bzE5vRBRIota4qeHtQM8,71,4365237,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",Monster,2UREu1Y8CO4jXkbvqAtP7g,76,Awake,8/21/2009,2009,178013,0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,4
1,2012,3/10/2012,72,20,Skrillex,Sirah,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Bangarang,6VRhkROS2SZHGlp0pxndbJ,70,Bangarang EP,12/27/2011,2011,44897,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22E-05,0.317,0.576,110.026,4
1,2021,9/4/2021,69,1,Skrillex,"Justin Bieber, Don Toliver",5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Don't Go,55sgQENF3LY1sUcJUwasLl,72,Don’t Go (with Justin Bieber & Don Toliver),8/20/2021,2021,168253,0.689,0.695,11,-5.22,1,0.0429,0.019,0,0.123,0.359,75.05,4
1,2012,1/14/2012,85,3,Skrillex,-,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",First Of The Year (Equinox),5i7fZq3chLyCHo3VeB6goD,64,More Monsters and Sprites EP,6/7/2011,2011,261517,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,3
0,-,-,-,-,Skrillex,-,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Fuji Opener,0tVv9FxhUjHrhF1DLsDUNH,50,Show Tracks,7/19/2019,2019,167200,0.662,0.941,1,-1.641,1,0.0626,0.000375,0.029,0.292,0.579,149.982,4
1,2012,1/21/2012,74,4,Skrillex,Sirah,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Kyoto,3FUZpoj9VV0sgc8RqbS3xQ,59,Bangarang EP,12/27/2011,2011,200786,0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.219,174.974,4
0,-,-,-,-,Skrillex,-,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Make It Bun Dem,0mlf3yOGzVnIVxjybDQL3h,64,Make It Bun Dem After Hours EP,8/28/2012,2012,213696,0.556,0.881,7,-2.224,1,0.082,0.00119,0,0.0709,0.337,104.973,1
1,2016,10/1/2016,33,10,Skrillex,Rick Ross,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Purple Lamborghini,6JyuJFedEvPmdWQW0PkbGJ,68,Purple Lamborghini (with Rick Ross),7/22/2016,2016,215510,0.457,0.899,10,-2.591,0,0.132,0.0019,0,0.831,0.298,147.268,4
0,-,-,-,-,Skrillex,Fatman Scoop and Michael Angelakos,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Recess,4RJHa0uZqGV4bGyKQe2wcM,38,Recess Remixes (feat. Fatman Scoop and Michael Angelakos),7/7/2014,2014,227586,0.427,0.875,0,-2.211,0,0.0326,0.000832,0.000171,0.299,0.357,144.852,4
1,2012,1/14/2012,69,14,Skrillex,-,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Scary Monsters And Nice Sprites,4rwpZEcnalkuhPyGkEdhu0,59,Scary Monsters and Nice Sprites EP,12/21/2010,2010,243353,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,4
1,2016,1/16/2016,8,45,Skrillex,"Diplo, Justin Bieber",5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Where Are U Now,1CjiAOoegmUDgbhKzAqSkl,34,100% Hits 2015 Volume 2,2/16/2016,2016,44608,0.451,0.876,7,-5.378,1,0.0362,0.0227,0.0999,0.104,0.353,139.908,4
0,-,-,-,-,Skrillex,-,5he5w2lnU9x7JFhnwcekXX,75,8011747,"brostep, complextro, edm, electro",Would You Ever,57p8CBvPOxrvyCbn6ttl5r,61,Would You Ever,7/26/2017,2017,234285,0.653,0.91,10,-3.36,1,0.0566,0.0079,0,0.318,0.0921,126.047,4
0,-,-,-,-,Sky Ferreira,-,7pyhre5oEEFMqcgMEvJY7q,55,508359,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'indie pop', 'la indie', 'metropopolis', 'neo-synthpop', 'pop']",Everything Is Embarrassing,7j3nbSiaWphYU2cFgyQXd9,59,"Night Time, My Time",10/29/2013,2013,250120,0.667,0.783,0,-5.885,1,0.0361,0.0606,1.17E-06,0.0418,0.564,117.145,4
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Dance Without You,07CNZ2QQiqn9BW9dJLHR9c,37,Dance Without You,6/7/2011,2011,166586,0.546,0.787,6,-4.248,0,0.0683,0.0813,2.36E-06,0.101,0.642,84.058,4
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Destroyer,3vZlG0xLKAprlmWZEalEuy,35,Skylar Grey,4/28/2022,2022,207274,0.641,0.653,5,-6.266,1,0.0362,0.138,1.43E-05,0.0661,0.515,79.972,4
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Falling Apart,5jHnXmEf1qldo6lpsmMJGx,36,Skylar Grey,4/28/2022,2022,163092,0.51,0.158,4,-12.34,0,0.0359,0.914,0,0.112,0.42,120.114,3
1,2021,10/16/2021,78,1,Skylar Grey,"Polo G, Mozzy, Eminem",4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Last One Standing,5W8HXMOMLtXLz0RGKUtnlZ,74,"Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]",9/30/2021,2021,257368,0.664,0.692,1,-4.128,0,0.127,0.237,0,0.0798,0.233,154.924,4
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Partly Cloudy With A Chance Of Tears,4TnFsiynA7DcJj63T5m5fW,37,Skylar Grey,4/28/2022,2022,194465,0.621,0.457,8,-8.266,0,0.0387,0.223,3.60E-05,0.292,0.149,79.885,4
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Runaway,6kPHSByksvzjIq16gbBeQ3,40,Skylar Grey,4/28/2022,2022,148976,0.35,0.194,8,-12.845,0,0.033,0.788,0,0.0865,0.232,89.213,3
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Show Me Where It Hurts,4fTSQy33a3ydqjMutlytzD,40,Show Me Where It Hurts,4/7/2022,2022,258561,0.622,0.52,7,-6.237,0,0.0371,0.374,0.00193,0.375,0.213,75.008,4
0,-,-,-,-,Skylar Grey,-,4utLUGcTvOJFr6aqIJtYWV,67,527705,piano rock,Vampire At The Swimming Pool,1tf5Sw1eQ2XWBCyDyvXEuK,36,Skylar Grey,4/28/2022,2022,212618,0.611,0.649,8,-7.943,0,0.0404,0.301,1.10E-06,0.368,0.271,125.973,4
0,-,-,-,-,Skylar Stecker,-,6f6VAs9A49Er8jbbCUjAH0,40,184759,"r&b, soul, pop",Blame,2rtojZgpeM6CdfCxv4IIeV,16,Blame,10/27/2017,2017,172456,0.752,0.739,3,-3.761,0,0.0607,0.185,0,0.0982,0.652,104.937,4
0,-,-,-,-,Slakah The Beatchild,-,3ecInXeVEuySk8y1AYFA74,9,23500,['canadian pop'],Enjoy Ya Self,13CLufSzf72lwWXJrEvzF7,0,Soul Movement Vol I,9/22/2008,2008,175293,0.827,0.453,10,-11.173,0,0.0907,0.468,0.00561,0.421,0.626,96.986,4
0,-,-,-,-,SLANDER,Eric Leva,20DZAfCuP1TKZl5KcY7z3Q,67,358928,"['dubstep', 'edm', 'pop dance']",Superhuman,5iPnsVuITetx7KctVo7RW9,0,Superhuman (feat. Eric Leva),6/23/2017,2017,268611,0.568,0.728,7,-6.391,1,0.0436,0.0313,0,0.951,0.165,127.918,4
0,-,-,-,-,Slash,Myles Kennedy and The Conspirators,4Cqia9vrAbm7ANXbJGXsTE,58,2600199,"['album rock', 'hard rock', 'rock']",Sweet Child O' Mine,1BMDaiVYDREQnrQZA7Drpk,56,Spotify Sessions,9/1/2014,2014,396968,0.566,0.538,6,-5.729,1,0.0346,0.406,0.000497,0.979,0.315,121.154,4
0,-,-,-,-,Slash,-,4Cqia9vrAbm7ANXbJGXsTE,58,2600199,"['album rock', 'hard rock', 'rock']",World On Fire,7kaVhqJkTwXOr2IEOv6vSz,16,World On Fire,6/13/2014,2014,271030,0.442,0.976,1,-3.064,1,0.0837,3.65E-05,0,0.378,0.516,174.046,4
0,-,-,-,-,SLATIN,Carla Monroe,2K7Mq9tikWmSfodrb6ZyD3,31,5924,['pop edm'],Apple Juice ,6fIgsZFtGXiIvxb2Y6oCc7,41,Apple Juice (feat. Carla Monroe) [MOTi Remix],11/30/2018,2018,138750,0.671,0.91,0,-3.621,1,0.1,0.00196,0.0316,0.171,0.413,128.036,4
1,2012,9/8/2012,98,1,Slaughterhouse,Eminem,5rVbcJv0JRfhWLA3mgM73r,46,350055,"['hip hop', 'pop rap', 'southern hip hop']",Throw That,645aNrBOT7qX6jKEOCQq8Q,38,welcome to: OUR HOUSE (Deluxe),8/28/2012,2012,237573,0.832,0.683,1,-4.855,1,0.0606,0.00307,0.0314,0.0643,0.399,149.974,4
0,-,-,-,-,Sleeping At Last,-,0MeLMJJcouYXCymQSHPn8g,68,1248720,"['ambient worship', 'chamber pop', 'pop']",Already Gone,5zCunX8URvLoBHlg1Fnjv6,69,"Covers, Vol. 2",11/4/2016,2016,243007,0.418,0.248,3,-9.997,1,0.0451,0.954,4.21E-06,0.108,0.298,130.953,4
0,-,-,-,-,Sleeping With Sirens,-,3N8Hy6xQnQv1F1XCiyGQqA,61,2023221,"['metalcore', 'modern rock', 'pop emo', 'pop punk', 'rock', 'screamo']",Agree to Disagree,58Eyr2rZWIYM19qhpals74,50,How It Feels to Be Lost,9/6/2019,2019,182679,0.561,0.935,1,-3.807,1,0.0936,0.011,0,0.26,0.625,89.973,4
0,-,-,-,-,Sleeping With Sirens,-,3N8Hy6xQnQv1F1XCiyGQqA,61,2023221,"['metalcore', 'modern rock', 'pop emo', 'pop punk', 'rock', 'screamo']","If I'm James Dean, You're Audrey Hepburn",1wFRkVclQWfMQQcaVLjmBE,62,With Ears To See And Eyes To Hear,3/23/2010,2010,219106,0.425,0.936,8,-5.52,0,0.0829,2.10E-05,0,0.926,0.417,158.046,4
0,-,-,-,-,Sleeping With Sirens,-,3N8Hy6xQnQv1F1XCiyGQqA,61,2023221,"['metalcore', 'modern rock', 'pop emo', 'pop punk', 'rock', 'screamo']",If You Can't Hang,3ouugfdFz6exFXUxu7wRvD,67,Let's Cheers To This,5/10/2011,2011,250240,0.397,0.975,2,-3.532,0,0.365,0.00152,0,0.118,0.451,192.021,4
0,-,-,-,-,Sleeping With Sirens,-,3N8Hy6xQnQv1F1XCiyGQqA,61,2023221,"['metalcore', 'modern rock', 'pop emo', 'pop punk', 'rock', 'screamo']","In Case of Emergency, Dial 411",3OkhW6KkSI7CUdBkuKPldQ,41,With Ears To See And Eyes To Hear,3/23/2010,2010,164453,0.434,0.956,3,-5.229,0,0.0669,6.55E-06,0,0.162,0.599,155.103,4
0,-,-,-,-,Sleeping With Sirens,-,3N8Hy6xQnQv1F1XCiyGQqA,61,2023221,"['metalcore', 'modern rock', 'pop emo', 'pop punk', 'rock', 'screamo']",The Left Side of Everywhere,1x8IGM8FYl6uqn806QWdW0,40,With Ears To See And Eyes To Hear,3/23/2010,2010,179133,0.371,0.966,11,-4.797,1,0.105,1.01E-05,0,0.735,0.413,180.04,4
1,2021,10/16/2021,51,17,Sleepy Hallow,-,6EPlBSH2RSiettczlz7ihV,77,919500,"['brooklyn drill', 'nyc rap']",2055,0mG6igzxbH55XRyq3ygEh8,74,2055,4/14/2021,2021,44665,0.775,0.518,6,-5.857,0,0.311,0.455,0,0.121,0.646,161.011,4
1,2020,6/20/2020,80,2,Sleepy Hallow,-,6EPlBSH2RSiettczlz7ihV,77,919500,"['brooklyn drill', 'nyc rap']",Deep End Freestyle,2AlYncTpVHKwHb55F9lF6O,67,Sleepy Hallow Presents: Sleepy For President,6/5/2020,2020,115200,0.868,0.479,4,-6.687,0,0.445,0.703,0,0.102,0.776,133.928,4
0,-,-,-,-,Sleigh Bells,-,59pWgeY26Q6yJy37QvJflh,45,255873,"['alternative dance', 'art pop', 'brooklyn indie', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']",Rill Rill,3GbjOImkNo5nFT2GQxVr11,54,Treats,6/1/2010,2010,229893,0.468,0.812,1,-3.44,0,0.0491,0.0372,1.46E-06,0.0688,0.789,72.987,4
0,-,-,-,-,Sleigh Bells,-,59pWgeY26Q6yJy37QvJflh,45,255873,"['alternative dance', 'art pop', 'brooklyn indie', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop']",Riot Rhythm,0b0v9MiKhNBbgxSYpMZTVg,39,Treats,6/1/2010,2010,156760,0.695,0.829,2,-4.108,1,0.105,0.00986,0.00447,0.361,0.648,169.982,4
1,2008,10/11/2008,49,15,Slim,Yung Joc,33nrND6ODgesoa1Qmr5DbD,32,2557,"dance, electronic",So Fly,6nqscDOWhTkD1tfpTNrh5A,33,So Fly (feat. Yung Joc),6/10/2008,2008,216360,0.777,0.566,6,-4.797,0,0.0972,0.0027,0,0.257,0.657,90.991,4
0,-,-,-,-,Slim Thug,Devin The Dude,0st5vgzw9XkH5ALJiUM1lE,59,790846,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Caddy Music,1qGYuHzQufJhte7q7ZED5u,0,Tha Thug Show,11/30/2010,2010,325613,0.653,0.59,0,-3.856,1,0.337,0.254,2.37E-06,0.0997,0.396,178.647,4
0,-,-,-,-,Slim Thug,Yelawolf,0st5vgzw9XkH5ALJiUM1lE,59,790846,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",I Run,6oxhRcHlQaQiSuuiNkPyK7,0,Boss Of All Bosses,3/24/2009,2009,235680,0.702,0.881,9,-2.201,0,0.21,0.017,8.18E-06,0.0879,0.721,147.902,4
0,-,-,-,-,Slim Thug,-,0st5vgzw9XkH5ALJiUM1lE,59,790846,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Thug,4hFV8xf1MD6Tmg2g0XltTY,0,Boss Of All Bosses,3/24/2009,2009,230706,0.781,0.71,1,-3.683,0,0.0903,0.00888,0.003,0.12,0.317,156.068,4
0,-,-,-,-,Slipknot,-,05fG473iIaoy82BF1aGhL8,76,8500400,"['alternative metal', 'nu metal', 'rap metal']",Psychosocial,5Pm9uuEL0q6aXSRT3161UP,43,All Hope Is Gone,8/22/2008,2008,283400,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093,4
0,-,-,-,-,Slipknot,-,05fG473iIaoy82BF1aGhL8,76,8500400,"['alternative metal', 'nu metal', 'rap metal']",Snuff,2vPZ4Lklyu75zBR3SgbFNI,62,All Hope Is Gone (10th Anniversary),8/20/2008,2008,276146,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,4
0,-,-,-,-,Slipknot,-,05fG473iIaoy82BF1aGhL8,76,8500400,"['alternative metal', 'nu metal', 'rap metal']",The Devil in I,5hheGdf1cb4rK0FNiedCfK,72,.5: The Gray Chapter (Special Edition),10/15/2014,2014,342821,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",45 SMOKE,52dZyvQ3mSuS76t9Dok4hq,48,TYRON,2/12/2021,2021,118026,0.631,0.704,1,-6.893,1,0.0833,0.00925,0.00586,0.395,0.0926,131.898,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",adhd,0LggcOLwIBQ50Ju9JWjhA9,56,TYRON,2/12/2021,2021,149958,0.736,0.57,9,-9.383,1,0.322,0.698,8.29E-06,0.284,0.457,112.06,4
0,-,-,-,-,slowthai,Skepta,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",CANCELLED,70He9Bb1JohHQXq4XAavQD,52,TYRON,2/12/2021,2021,138640,0.76,0.659,6,-7.472,0,0.365,0.308,9.33E-06,0.103,0.373,140.023,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",DEAD,4Cxy9yPLLnGHyKL3jRlWit,43,TYRON,2/12/2021,2021,179613,0.853,0.894,6,-5.677,0,0.325,0.0461,6.22E-05,0.135,0.718,149.704,4
0,-,-,-,-,slowthai,James Blake & Mount Kimbie,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",feel away,2CwUy8aMNWAislPr58fDvI,58,TYRON,2/12/2021,2021,200933,0.404,0.532,0,-8.989,1,0.0409,0.683,0.158,0.164,0.339,159.864,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",focus,3WTtdcUzYmcZOePSXc8o67,43,TYRON,2/12/2021,2021,124640,0.592,0.491,1,-10.527,0,0.425,0.568,0,0.389,0.54,82.675,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",i tried,5SpZDtg5U1W35HNjq1xYrM,63,TYRON,2/12/2021,2021,134746,0.428,0.772,5,-8.158,0,0.406,0.082,0,0.366,0.61,137.25,4
0,-,-,-,-,slowthai,A$AP Rocky,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",MAZZA,4Jtd2uIBBdAl5bOaLVIlNV,51,TYRON,2/12/2021,2021,171866,0.672,0.63,4,-6.841,0,0.285,0.0791,0,0.167,0.354,75.286,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",nhs,7BvTT1yH8V3dEzU7sPP2kl,50,TYRON,2/12/2021,2021,206200,0.681,0.427,0,-10.505,1,0.33,0.592,0,0.304,0.463,140.035,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",PLAY WITH FIRE,1OGDBmK8pztbZTgGKc69is,42,TYRON,2/12/2021,2021,171146,0.523,0.797,11,-7.202,0,0.37,0.265,1.88E-06,0.43,0.643,149.398,4
0,-,-,-,-,slowthai,Deb Never,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",push,1TXydwDv0VSV92ijrUNBfN,55,TYRON,2/12/2021,2021,139600,0.772,0.542,9,-9.855,1,0.0926,0.69,0,0.21,0.323,125.321,4
0,-,-,-,-,slowthai,Dominic Fike & Denzel Curry,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",terms,2iwLygOHE2YStc23isxS3b,56,TYRON,2/12/2021,2021,192733,0.727,0.578,10,-10.516,1,0.225,0.153,3.59E-05,0.142,0.238,140.044,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",VEX,0l6D20UUxbOemPoaGneKK6,46,TYRON,2/12/2021,2021,138613,0.625,0.805,7,-7.213,1,0.244,0.00649,0.34,0.656,0.647,140.023,4
0,-,-,-,-,slowthai,-,3r1XkJ7vCs8kHBSzGvPLdP,61,445868,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",WOT,0HjljpsWRCH5wU981NYPSb,43,TYRON,2/12/2021,2021,48213,0.72,0.623,10,-6.822,0,0.111,0.00111,6.57E-05,0.294,0.111,142.032,4
0,-,-,-,-,Slushii,-,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",Candy Flip,3GbIAc1YF7taTuU6FG1W13,38,Candy Flip,1/23/2020,2020,190344,0.769,0.956,11,-1.164,0,0.371,0.129,2.56E-05,0.127,0.546,144.906,4
0,-,-,-,-,Slushii,-,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",Level Up,5ybpQLCWoQgUiqABabjRAB,36,Find Your Wings,3/30/2018,2018,202554,0.733,0.785,3,-2.446,0,0.25,0.00393,0.317,0.0611,0.539,150.037,4
0,-,-,-,-,Slushii,-,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",Sapient Dream,0mhcWPYviFvHzhrOuZiZQM,39,Brain Freeze,5/20/2016,2016,248785,0.498,0.545,7,-7.917,0,0.0481,0.0216,0.808,0.0996,0.0383,177.984,4
0,-,-,-,-,Slushii,Madi,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",So Long,7ppz0b5ecGXM8xHg5yGDhK,51,So Long (feat. Madi),7/29/2016,2016,178767,0.712,0.727,4,-5.22,0,0.0362,0.263,0.000257,0.13,0.492,145.014,4
0,-,-,-,-,Slushii,-,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",Some More,6DCT3qrshI7lRiDJAjMWun,27,Brain Freeze,5/20/2016,2016,228704,0.589,0.93,6,-4.528,0,0.0474,0.0128,0.171,0.0428,0.388,138.09,4
0,-,-,-,-,Slushii,-,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",There x2,1tndktY8ZFXapGYIeHUGR2,45,There x2,2/2/2018,2018,230418,0.613,0.812,1,-2.852,1,0.0545,0.179,0,0.11,0.391,144.943,4
0,-,-,-,-,Slushii,-,41rVuRHYAiH7ltBTHVR9We,54,634908,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",Want You to Know,4nGq1bZ0CPEmPsLnd3fTdZ,37,Want You to Know,4/27/2018,2018,149189,0.643,0.968,5,-1.024,1,0.0612,0.0174,0.0305,0.144,0.181,147.938,4
0,-,-,-,-,Sly Fox,-,6wU099wsnfSuP0lxWc0jgt,30,3036,[],Let's Go All The Way,2qxrA7khrMA6icoq9cn2wY,39,Guilty Pleasures,8/24/2010,2010,307653,0.632,0.718,5,-9.697,1,0.0389,0.0212,0.000278,0.321,0.743,98.279,4
0,-,-,-,-,Smallpools,-,4iiQabGKtS2RtTKpVkrVTw,52,226619,"['electropop', 'hopebeat', 'indie poptimism', 'la indie', 'la pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock']",Dreaming,6cMswWRv4lAU3mh5lclgCc,59,LOVETAP!,3/24/2015,2015,216253,0.612,0.89,10,-2.827,0,0.047,0.000478,0,0.0672,0.886,118.989,4
